x1,x2,y
-4.188781107649051,2.8278953377996516,0.0
-2.2425190815293146,4.298632791255182,0.0
-4.800444610583664,2.4982481462385775,0.0
-3.7124179667414343,2.020006151139432,0.0
-0.35181863957835446,3.6074725664414333,0.0
-4.891325931502568,4.376792920582164,0.0
0.18323429551894987,4.54869789082672,0.0
-5.27905494893102,2.273648890700623,0.0
-1.0996332762200658,1.938495801571829,0.0
-2.3342708577806572,4.161951080144005,0.0
-4.390395707367125,2.9107119659073,0.0
-7.861901010103609,1.4634185379985651,0.0
-3.3788522270897405,1.1283252270527258,0.0
-0.5513830441025469,0.8547879330590509,0.0
-3.6600667300454757,3.196110865929137,0.0
-0.8380900664008268,0.8462067732308407,0.0
-1.2552543717675606,3.0153495915293806,0.0
-4.472262976571926,3.693155211394906,0.0
-2.701410456639795,2.099674684261808,0.0
-2.8952968725149715,2.42202960470736,0.0
-2.829723982123128,3.99319601178157,0.0
-0.6209747757819719,1.1432767517597264,0.0
0.19955006198440017,0.07186830071624728,0.0
-3.227677642553375,3.8824758097268646,0.0
-2.5785121983974513,2.065950720269109,0.0
-3.3121833755359127,2.260498598011751,0.0
-3.884047135416317,4.2744031455315366,0.0
-2.464476771052429,1.9606356071090187,0.0
-1.6506001868501239,3.460949281314914,0.0
-1.7807068217415598,3.9444432628854185,0.0
-4.2434925163831085,2.1597284397045455,0.0
-1.8790595923151072,3.915555398150197,0.0
-3.031352390946222,3.175991074963173,0.0
-1.0835026563173626,2.112642916746255,0.0
-2.179353928244943,2.696711021349159,0.0
-3.3265218048408305,4.648165277980786,0.0
-1.7618754765179552,4.220264454000958,0.0
-1.0417817892685064,3.0315057624491386,0.0
-1.9770705430575541,2.534599865109816,0.0
-2.513750471267337,2.804785418448473,0.0
-2.8545060525109225,3.8927355381553705,0.0
-4.2273310248502085,6.13858091352819,0.0
-4.5090260722495525,1.1787170808184018,0.0
-1.2628336897498982,4.187494040944404,0.0
-2.0638202744217673,3.94251826389642,0.0
-3.018370159270372,1.6541184427712528,0.0
-2.8862931627094106,1.9842574327318325,0.0
-1.5373203998733733,2.779413927746792,0.0
-4.238245795188767,2.51792123752051,0.0
-2.3806028185865635,2.154413170794038,0.0
-4.233330593349647,3.3655308172378686,0.0
-2.632550143336916,2.2395852369433054,0.0
-3.706557458427484,3.3480749060364543,0.0
-5.1721265122459865,0.8888043384351674,0.0
-4.077666331878654,2.679829272432229,0.0
-2.533638651602993,5.213034325424328,0.0
-1.7135105651969709,2.7600922050548595,0.0
-3.0285243118540333,1.4962059530432867,0.0
-3.027769703988585,2.5670120416197926,0.0
-2.515922159492866,1.7591535846715156,0.0
-2.2209802286382416,5.299108369503866,0.0
-3.1631402226852865,3.6025675831484123,0.0
-1.9647840124333311,2.3981692921712456,0.0
-2.663861277284375,3.018888601172692,0.0
-2.8534858521767523,1.8404853242168002,0.0
-2.963234738611586,3.746997436868175,0.0
-0.8232845883074376,4.43890623912781,0.0
0.2297736862673343,1.8489786556679257,0.0
-1.6915190449189828,3.2750130086075275,0.0
0.2847043998265084,1.787552571967273,0.0
-4.259582763271164,2.1009110318339665,0.0
-6.18584358646471,2.2113674674788584,0.0
-4.138698992330546,3.2255906797143115,0.0
-2.4873660363342607,5.814256258823829,0.0
-1.5743642427209246,2.1346445165063956,0.0
-4.347622007022537,3.7378787572597587,0.0
-4.980349810530964,5.747188148781531,0.0
-1.2308398189180694,2.2962365218429426,0.0
-5.569701793636316,5.0308085612481195,0.0
-3.1718097678789268,4.856724467960193,0.0
-5.391641488191551,2.1009374655693405,0.0
-2.9921344504227254,3.070470890647113,0.0
-3.6750982072188654,3.934274898521248,0.0
-4.601430644073892,2.78643077246806,0.0
-2.8195565524321515,3.7716582510881236,0.0
-1.9325776828666652,1.3130368622431963,0.0
-5.301171256103434,4.916515232847764,0.0
-2.5015289820306124,1.8772701951651696,0.0
-0.6732720367162157,3.1735119514392878,0.0
-1.2310542239042603,3.1012777221151633,0.0
0.09112188732298065,5.633011263664807,0.0
-3.37344622271861,4.457356426431533,0.0
-2.0319360756222786,5.052947336298523,0.0
-4.447385190870157,4.029077189997659,0.0
-1.4123632697256183,0.3618907703653287,0.0
-4.774887768998663,-0.05884826664015108,0.0
-3.404110251666837,4.076313383693943,0.0
-0.7464644218559577,3.111142170629663,0.0
-0.5570766816430623,0.929847812677663,0.0
-5.5550736590327325,2.9166784516550717,0.0
-2.423901826591039,2.9509578778588605,0.0
-6.101163150059815,2.8663199407308175,0.0
-4.95670425075728,4.004508823245057,0.0
-2.450102630854728,1.590180320508967,0.0
-3.7708003760050404,1.4111797171665725,0.0
-3.094018645909758,4.432713480751858,0.0
-4.4785890695033155,3.7560697732767667,0.0
-3.795386427558661,1.8106907516064839,0.0
-3.160545539931837,1.4471365163709389,0.0
-3.830473958020773,1.2031831611167272,0.0
-0.052912300625416187,3.052895327957593,0.0
-4.049588261988879,3.320969866101333,0.0
-3.168492074536245,2.6685456007001656,0.0
-2.078749949934862,4.136261565070958,0.0
-3.795751721415791,2.1362726390329803,0.0
-3.412577545727466,-0.45288174710337703,0.0
-5.272786593297829,5.050311401166788,0.0
-0.5325484297480747,2.6264459406654326,0.0
-2.1351645554163503,3.466875231815304,0.0
1.6183212126828561,4.679362367151866,0.0
-3.19187638722115,1.5666893390993613,0.0
-5.409669480386359,3.3051954538008346,0.0
-4.134526117926455,0.8666194356034889,0.0
-3.96985932636379,1.3776779945784074,0.0
-0.46928754739115286,4.322459635424176,0.0
-3.011958961974926,5.2199162083350386,0.0
-2.8839475385285724,1.7080736980076046,0.0
-0.7153138840955142,3.808365065526988,0.0
-4.555869231489685,2.7144919828745877,0.0
-4.313427380077136,0.9258004035534961,0.0
-1.610733678702538,5.864124960705196,0.0
-5.097851360728711,3.844453855035856,0.0
-3.9759638536827406,2.269311924352956,0.0
-3.888590886358304,1.704013845480276,0.0
-2.9272175580827593,1.7535748253834433,0.0
-2.5943147613302417,2.9246428358262944,1.0
-3.3584220702996146,1.6386545069376033,0.0
-3.865156995852499,4.133086838738635,0.0
-2.248624218563429,1.5336671328021734,0.0
-2.8510015418561614,4.127080685057684,0.0
-5.504107921682058,3.815040288569903,0.0
-3.99393563841877,3.855898002889739,0.0
-4.144888734813775,0.29267684900322166,0.0
-5.441313656824744,3.072127419992073,0.0
-2.6104162474177772,1.6435250623433872,0.0
-2.0421113118339393,0.5077199065965603,0.0
-3.0991196979709748,1.183475700356315,0.0
-3.977754161703239,3.071098006974621,0.0
-4.290620047925929,2.423166683655262,0.0
-1.4905607861783392,2.134662195715277,0.0
-1.7464618319022873,1.3054397180135728,0.0
-2.2052937331270757,5.1623529309868506,0.0
-6.7074667501909335,1.8046571167942849,0.0
-2.1343918092291903,2.695431920935511,0.0
-2.4432811899430367,2.094022219926269,0.0
-2.87011531879065,2.7664841469118806,0.0
-1.248326907510289,3.3816312649518196,0.0
-2.4935960068871967,2.382184550816299,0.0
-3.73140933610874,2.3511627182705688,0.0
-2.4083217864325546,2.3685232787696053,0.0
-2.5653377146553806,6.113101197968158,0.0
-1.6933129448524615,2.510964701748238,0.0
-1.1981791167540827,2.387886940467673,0.0
-6.057186802766781,1.487870533623894,0.0
-5.806187881538784,2.472729773938037,0.0
-2.9723724312156725,5.514655968412924,0.0
-2.509608939353756,2.6713492067867035,0.0
-1.7558916282247663,-0.3167029635118279,0.0
-2.646578162837151,4.15629779083045,0.0
-5.217879368669762,4.715631064810394,0.0
-2.492255388758379,2.377068129148798,0.0
-2.0508272008405726,6.406039286706594,0.0
-2.727200617412257,3.3723308794505042,0.0
-3.689041349310366,1.7252334458028122,0.0
-1.7544962751836315,1.7158742611366993,0.0
-2.8926506441709114,2.2835138298523248,0.0
-2.2815302613804125,3.500493157930422,0.0
-1.4436900836131512,2.2349754017178793,0.0
-3.404812402940057,1.531854426326539,0.0
-3.6664398901141673,3.5659507395672785,0.0
-1.8645170750319722,1.6167520137335618,0.0
-1.6955911198415097,5.033456788207427,0.0
-2.379847645164449,5.815193718837099,0.0
-4.160683798655359,1.1330179450328743,0.0
-5.668080373356418,5.2440664672337745,0.0
-2.0184515154689135,2.9166229936343173,0.0
-2.5800470605202697,1.3117664290524353,0.0
0.6686279694252395,3.193831772962841,0.0
-2.8359078080926605,4.0886499358480375,0.0
-2.27848615239493,3.335826036418697,0.0
-4.185711683167968,3.7072025357039937,0.0
-0.1769632552874496,5.018130069232466,0.0
-0.6102200600409047,2.2331764853532223,0.0
-4.4844072303878715,2.811319619850528,0.0
-2.916412631566958,4.641287277706423,0.0
-5.538696944572229,5.2943254791909204,0.0
-3.237011847868484,2.35967839507887,0.0
-4.518156562890251,0.5177149922013458,0.0
-1.7652441240571282,3.109976950782606,0.0
-4.934941349611581,1.0573818419045757,0.0
-3.5036770489351925,5.503532287934089,0.0
-3.389387027045407,0.7452855703228405,0.0
-3.3686145961289164,2.5909146453784944,0.0
-7.045329964412358,2.918557700223282,0.0
-3.346401795313017,4.044309547220127,0.0
-0.22656585758198222,4.689847544321636,0.0
-3.403333035832246,1.3402111368874945,0.0
0.8600397048747905,3.0888276510217323,0.0
-2.9791060621305805,2.963812369334995,0.0
-2.7028728588482176,2.7834593821140863,0.0
-3.8604930103203543,2.179711588139412,0.0
-3.0491299053239977,2.1848628432993524,0.0
-4.069268674015746,3.1596453415378454,0.0
-3.3824658261312828,5.255989482874033,0.0
-6.976454712589518,4.637260277883692,0.0
-1.1308722112535565,-0.11008534861222419,0.0
-3.514031391120523,2.4428387010063126,0.0
-5.111267542076732,1.833274968613687,0.0
-4.665863768198744,5.628405665135434,0.0
-1.5964824102788082,4.907332642491238,0.0
-1.9174919039351472,1.3064223431741562,0.0
-3.7867803994196603,3.734061841841877,0.0
-4.833191713337918,4.069497645258582,0.0
-3.3604880972372024,2.4377687886756036,0.0
-1.9335600476947628,3.66639496722906,0.0
-3.54144924872862,4.738994705046372,0.0
-4.621594991399846,3.9239034104163957,0.0
-2.1103481130474244,2.5356803410290145,0.0
-2.510800466636823,1.1233296354220457,0.0
-1.6139594711896486,2.7226467953355167,0.0
-3.7840845307785593,4.573513838755334,0.0
-4.056515535814139,0.8873080554546604,0.0
-5.334943760285856,3.9090149270184593,0.0
-4.920644028744425,5.632191272976547,0.0
-6.122894111825583,5.544684552435058,0.0
-2.683473799196072,2.8549303321944115,0.0
-3.8173786302134247,3.598704171528106,0.0
-3.0564520536372726,4.654952823024782,0.0
-2.8286585270069406,3.2254526421928165,0.0
-3.5454183183207837,2.9145815644183988,0.0
-2.538297346661911,0.43474741101506176,0.0
-5.0222781331585695,4.114896141034072,0.0
-2.743701842808087,2.724024995470981,0.0
-2.9723491004019102,3.521372558042507,0.0
-3.8096395204640423,1.832542911896531,0.0
-2.7062321173534776,1.532440833577452,0.0
-2.3876208664282923,0.44612459364323964,0.0
-1.4562665440115345,3.7088962236195644,0.0
-2.6159553985291866,4.474036475918271,0.0
-0.501788333306135,4.521555097527195,0.0
-5.761311346997468,1.0806345498964478,0.0
-3.9372278665435183,3.0391365753162507,0.0
-2.2235114692963154,1.9113842802698016,0.0
-2.7198498532843827,1.8669256014700162,0.0
-3.9172767044879224,0.8900083547276667,0.0
-4.384849869166357,0.9724730915754995,0.0
-4.463809879465999,4.580462694911759,0.0
-4.4240983332479145,6.948573097256086,0.0
-2.260023148678666,3.277254185542311,0.0
-4.2875366702718205,4.050464819113487,0.0
-3.863456739356661,3.1830147219680422,0.0
0.840126807403192,2.8559101504130253,0.0
-1.2760900105714863,1.945235362311169,0.0
-3.0524827357454427,5.656200953453265,0.0
-3.940450586681651,5.718672836995394,0.0
-1.9383720968167868,2.1562998361585985,0.0
-2.051388391416719,4.458831674440095,0.0
-2.0672850566742054,0.6446629201643153,0.0
-4.0907057637373025,2.628722046672743,0.0
-3.1116501436500696,3.931008146326017,0.0
-2.733448498600119,0.9969834619348479,0.0
-2.429703223491055,3.9158786179257348,0.0
-2.16031432810344,4.621171088331932,0.0
-1.749116768176644,3.688770118842655,0.0
-3.1052485671879704,0.5085585997260127,0.0
-2.3555726713011214,3.311531530744667,0.0
-2.59263174420694,1.0848771362695357,0.0
-4.621584810612394,4.579729279999356,0.0
-3.0593327307849827,4.022251046058937,0.0
-2.957522435804308,3.044634209243618,0.0
-1.5925742910360035,2.225932907673939,0.0
-2.855818834588525,2.3065870669424364,0.0
-3.6517443411484733,2.536241814797041,0.0
-2.6667993425494307,2.281877067504784,0.0
-1.1163658116397188,1.658089046670744,0.0
-3.2803074662420384,2.3404034125887376,0.0
-0.8295331734694007,3.294832164767362,0.0
-1.4522331907970476,0.7716594404445418,0.0
-2.5994246011961115,4.334446193435156,0.0
-2.8765740160868636,4.598220562598026,0.0
-3.775932675150558,5.114021160278369,0.0
0.4483471854288754,2.4557421593405113,0.0
-3.6682537821011576,5.1800767156765515,0.0
-0.6306417814039316,2.2157099592700975,0.0
-3.630280225643786,2.577323086709239,0.0
-5.0166757665514154,1.6220220802737026,0.0
-4.506211150128102,1.8483036523438074,0.0
-3.052027331080172,3.351322098804781,0.0
-0.6742492607788848,1.5024689388918135,0.0
-1.5235164022851244,2.6790167336617365,0.0
-3.0741955644786496,4.012229238249906,0.0
-4.684083032343448,3.573614619276076,0.0
-2.7503216876804157,3.7386768960122234,0.0
-2.566247034138273,6.682950209866341,0.0
-3.956609976376974,2.2035045674972737,0.0
-3.9347107896371467,2.166784321259618,0.0
-3.9560806909597765,4.783524796661328,0.0
-0.8692436280152176,2.1438805593757855,0.0
-4.248533359656343,3.707123334579606,0.0
-3.8283345664214568,3.9493977266332663,0.0
-2.6956154687230507,0.7263838275041521,0.0
-0.6787421980049073,5.693816509643282,0.0
-3.9191830357265793,2.4184476600960236,0.0
-2.5712019139126427,3.5016851849805377,0.0
-2.0121835909907544,6.015306808149525,0.0
-3.265420841241074,1.8025541331923194,0.0
-5.0689788420217905,1.9036049400871213,0.0
-3.0496904593106957,5.691836795276681,0.0
-3.776416948554257,3.3356819274583476,0.0
-3.024634344109128,4.782589910172126,0.0
0.7903986388104327,2.2036968406195188,0.0
-3.734159163777333,4.566241315603608,0.0
-1.9771627655605328,5.77006098860405,0.0
-2.124107722011054,2.4610618638194106,0.0
-2.1140177539615364,4.663055370874361,0.0
-1.7692767282039539,3.7609110466609463,0.0
-1.399987965616269,4.753943385668509,0.0
-0.9267615134437093,3.973064831384464,0.0
-3.2506771204752813,3.220070529649984,0.0
-1.1902365502374648,1.7745964935191458,0.0
-2.4469900366906483,2.409991781508959,0.0
-2.956882765597774,4.917677793910948,0.0
-2.713351397970145,3.0696548222342233,0.0
-5.039784211469879,4.119380349040831,0.0
-2.0317737282883868,6.24488208495819,0.0
-3.4616673524295014,3.3287254914959084,0.0
-2.6259244744338672,5.366179919645211,0.0
-3.142943298580428,3.4185322886555087,0.0
-2.0881552354251913,3.279913684734537,0.0
-3.6696504218257924,3.2911349893474613,0.0
-1.389552375210342,1.4602270508834096,0.0
-2.800545488779686,1.9498187775912401,0.0
-1.2074300566127363,0.715219642824338,0.0
-3.8383827709073826,3.5658178125967814,0.0
-0.6517139561484893,2.901374608390518,0.0
-3.8327992900397976,5.821735604160885,0.0
-5.1720208506243655,-0.2982089349301229,0.0
-2.3399783249200015,2.2469186634710834,0.0
-4.53184922569607,4.06253467094903,0.0
-2.6342989293432018,2.1538820538949075,0.0
-4.920456598006341,4.308685992420217,0.0
-2.0246982330620087,2.8512362043309256,0.0
-0.23004450592850123,1.394872850510771,0.0
-5.288287756387108,1.9621378951781334,0.0
-3.0683790245332467,3.3650091739840375,0.0
-3.361854086784495,3.5280830947714454,0.0
-4.877309136285666,5.165646906109889,0.0
-3.123226767588853,4.675943747382192,0.0
-2.4859119804334435,3.685129828730676,0.0
-2.145349079651694,3.6715628400259726,0.0
-2.035915860198684,4.993728795198647,0.0
-2.705218245447795,4.063505636382768,0.0
-3.13460354143084,5.160175823174209,0.0
-4.014588453088905,5.701410649366224,0.0
-3.060236925966515,0.8538373468229277,0.0
-2.807843377633816,1.9784225137876787,0.0
-1.7390346765169138,2.0210640310464134,0.0
-3.6692751498221696,0.16568890358170352,0.0
-3.678459478873615,-0.6358189899434352,0.0
-5.375854235228585,4.1406219842164464,0.0
-1.8212997620237517,3.638186342677447,0.0
-4.450464214693819,2.9284329657870303,0.0
-3.0054038086358528,1.2624529662111859,0.0
-0.7449025473492741,4.316043435863508,0.0
-3.331446260744496,3.040328758491796,0.0
-2.6874257880786714,-0.06260230263643596,0.0
-3.3707660737808953,1.9770236280033022,0.0
-4.502430014842373,2.5783495606710676,0.0
-0.30347020972571626,3.9612642919005148,0.0
-3.856768484674195,3.8588741720342377,0.0
-0.9009668451209967,4.386950524369153,0.0
-2.9105544451197387,2.029594833441639,0.0
-1.952665029579615,3.5902280781326246,0.0
-1.6572101699584016,3.9527577025229546,0.0
-1.4256709270209973,2.197147182659148,0.0
-1.0239089015485114,3.2963994070385993,0.0
0.11289130893789823,1.9662182728656483,0.0
-0.3960542952521262,3.296866175193972,0.0
-3.9771270054216723,2.2741712489185177,0.0
-3.48052096229148,3.636248919602875,0.0
-2.215746767946751,2.139449994092131,0.0
-3.0365318883914743,6.2134055379177955,0.0
-0.40868524484893287,3.6544855045110483,0.0
-2.9429947827476997,3.180046990077392,0.0
-2.079723040904375,1.4658111522023916,0.0
-3.3860648061350176,0.49712388918361583,0.0
-2.401165316092081,3.9707939095541116,0.0
-3.724779693449061,5.360980144935049,0.0
-4.838648494503512,0.8034376796852696,0.0
-2.663322272160042,4.570647453918232,0.0
-0.47410846281319685,2.31167360569659,0.0
-1.3819787498530567,2.942237295748939,0.0
-3.2589409499112296,4.3254899062300085,0.0
-2.021515682379871,0.6354117645236261,0.0
-0.7851894754111566,5.0701370312211775,0.0
-3.938344052264294,3.5937053001561137,0.0
-2.2589547205758915,3.3910106487358607,0.0
-3.82545773076813,1.9925649480929226,0.0
-3.038331106487168,4.759093528889047,0.0
-2.1845997681083515,2.444078501870841,0.0
-1.842451934027483,-1.2728139309451132,0.0
-1.2768514494418448,0.39042933183285067,0.0
-3.543661412104698,1.3204951580607842,0.0
-4.9420222135813585,4.741240181067779,0.0
-3.7015518019678373,3.519755822596074,0.0
-3.070380868318776,3.715561240834682,0.0
-2.884767163409617,1.0755116637171456,0.0
-1.5055997708292899,2.2593651252580313,0.0
-5.334872847989627,2.357827258551131,0.0
-0.7488603140485335,4.27533261317024,0.0
-3.5229782016117888,2.476113443522357,0.0
-3.482452576826074,6.115121975341261,0.0
-2.42709682165267,3.6450624707866046,0.0
-1.4545748189522367,3.35818373853977,0.0
-3.3885632187310546,2.7054752263725326,1.0
-3.1074018891210957,2.9441666452352377,0.0
-1.9085556845445302,3.077918828710949,0.0
-1.9010398841766312,2.8789251298371266,0.0
-2.882047214525864,0.0026989732018387613,0.0
-1.6255084879462778,3.519732713846989,0.0
-1.5029848352105217,-1.3443830672905337,0.0
0.13256205717109104,2.7906155577672394,0.0
-1.3377257748937252,1.4401411093117038,0.0
-2.0808391424061456,1.419876655239516,0.0
-3.9356534410437076,5.871047030800179,0.0
-3.28602360114502,3.3261493097695842,0.0
-1.6948984039668686,3.743522831958907,0.0
-2.774371642284635,3.5474415036993383,0.0
0.6051233778574128,2.9135718044496217,0.0
-2.698351429927549,4.575981594011418,0.0
-1.3417111005630242,4.78054545834057,0.0
-2.0419046669562233,1.2854926309042747,0.0
-0.5498527015483559,1.280481910471968,0.0
-2.54604680214145,1.868586224970963,0.0
-3.096207519889489,3.4931436154552205,0.0
-2.5179641768245906,3.632881131352927,0.0
-0.5794330964120293,3.6803014522709696,0.0
-3.366234952935973,4.446130752432536,0.0
-1.215794266613039,1.1585882772945113,0.0
-2.103899895225213,4.051759113466348,0.0
-3.446345255039988,5.063560219967429,0.0
-3.22508338054879,3.1883646802073136,0.0
-3.2596077364258043,3.023368571372201,0.0
-4.644412630342803,0.8399236761085582,0.0
-0.6082424051625415,1.7295579775225083,0.0
-4.487088524184461,-0.2300851704055722,0.0
-3.958442621534253,1.0153653098887525,0.0
-0.5369772597954463,4.514725634013951,0.0
-4.0322255177665856,6.378653708016463,0.0
-1.5273517695126086,2.5127529247370664,0.0
-6.74910857231036,6.436413858886112,0.0
-5.084358700145394,0.5319018795646624,0.0
-1.4661443519855397,6.659628609508909,0.0
-0.9235907722342227,3.8458636800785393,0.0
-2.107868487502071,4.280123338170462,0.0
-1.8616071153198523,3.4217871359540637,0.0
-2.8436983440721857,2.9061103081507165,0.0
-4.130946883300014,2.578987384699839,0.0
-5.539435221293078,2.852490559807875,0.0
-4.482886660726376,1.3446160241763436,0.0
-2.7301587732697823,5.088003429516899,0.0
-1.6225250909965305,0.6442490945652346,0.0
-4.484442204855506,4.411156781982324,0.0
-4.4737310903074645,2.663050275004463,0.0
-2.1749218514631723,1.547483317704547,0.0
-2.84193674078106,0.9989617576226935,0.0
-3.9020514659268204,3.4796729012138057,0.0
-5.3894906002975045,3.6607121069405983,0.0
-3.029456698390022,3.8287349316257218,0.0
-2.664128798903008,5.046210644960766,0.0
-2.812163246028139,2.355891688312121,0.0
-2.816553745451574,3.814947043554582,0.0
-2.9267098945114434,3.0608875368058235,0.0
-4.052987531710134,2.0056486236735775,0.0
-5.10390790769954,5.624365114780409,0.0
-4.8657948530869275,1.960642203306139,0.0
-4.077610898353797,4.342386565416662,0.0
-3.4424245174380417,4.8716131090106005,0.0
-4.0102359363658024,3.418491243335703,0.0
-4.253020579889636,6.217723691660082,0.0
-4.781397628544269,3.4647310653405414,0.0
-2.049334678601852,3.6206986461772472,0.0
-3.2779314883165624,2.805268950399861,0.0
-2.9342827920313357,2.779496997557267,0.0
-1.5541813248076355,6.315784502387027,0.0
-3.8362376775117504,0.945295530631383,0.0
-3.1324230725268825,6.869564006481478,0.0
-4.205511851954596,5.458675208166101,0.0
-0.483448778885339,2.169617637438008,0.0
-2.1465253812220872,5.442594934692807,0.0
-3.5686916114812304,2.6946294598464573,0.0
-3.8725213709229656,1.4778649039606997,0.0
-3.9739163175990107,1.1640895998566152,0.0
-2.948874797611161,1.8450401534120373,0.0
-2.6493211323138786,0.6661565306945589,0.0
-2.5036796516783144,4.250293442413387,0.0
-5.990603463857183,3.5610848547713583,0.0
-1.1584965112900618,1.1855384719631918,0.0
-0.49114141974344516,3.6285285140490675,0.0
-4.057517783637613,2.916346383513441,0.0
-2.162509631217416,3.1140080871186173,0.0
-2.191866011330446,1.6189896103809507,0.0
-2.745958763945883,0.8794282546425296,0.0
-3.1668390920230505,1.6441385378028155,0.0
-4.10329491388465,4.854139762815656,0.0
